1|217|1.201||2.103|334.32|-1.83
1|218|1.201||2.008|336.82|-5.30
1|219|1.201||2.558|334.48|6.36
1|220|1.201||2.475|330.27|9.11
1|221|1.201||2.656|320.13|9.08
1|222|1.201||2.699|327.11|7.71
1|223|1.201||2.781|329.87|5.86
1|224|1.201||2.656|320.69|8.66
1|225|1.201||1.992|321.11|12.44
1|226|1.201||2.055|323.66|11.33
1|227|1.201||2.275|325.93|10.01
1|228|1.201||2.178|326.54|12.32
1|229|1.201||2.318|333.02|15.42
1|230|1.201||2.272|338.62|18.96
1|231|1.201||2.241|345.47|20.37
1|232|1.201||2.094|351.11|21.51
1|233|1.201||1.940|0.23|21.89
1|234|1.201||1.892|3.58|21.78
1|235|1.201||1.824|10.05|20.86
1|236|1.201||1.727|17.21|19.56
1|237|1.201||1.561|23.93|17.58
1|238|1.201||1.338|30.50|14.56
1|239|1.201||1.349|42.00|14.71
1|240|1.201||1.338|33.81|23.74
1|241|1.201||1.310|28.53|31.84
1|242|1.201||1.357|24.30|36.77
1|243|1.201||1.459|19.62|38.80
1|244|1.201||1.391|13.96|45.15
1|245|1.201||1.385|4.97|50.16
1|246|1.201||1.489|348.99|50.63
1|247|1.201||1.385|336.44|50.84
1|248|1.201||1.347|325.65|48.32
1|249|1.201||1.339|310.19|48.66
1|250|1.201||1.376|303.14|45.58
1|251|1.201||1.422|297.66|42.37
1|252|1.201||1.345|293.19|42.95
1|253|1.201||1.340|286.55|44.12
1|254|1.201||1.314|282.35|46.94
1|255|1.201||1.288|272.83|45.85
1|256|1.201||1.355|267.43|43.23
1|257|1.201||1.351|259.27|40.38
1|258|1.201||1.332|255.60|36.43
1|259|1.201||2.853|270.34|30.47
1|260|1.201||2.717|283.46|31.90
1|261|1.201||2.875|292.00|32.48
1|262|1.201||2.713|301.70|31.80
1|263|1.201||3.174|291.96|35.89
1|264|1.201||2.462|292.22|27.42
1|265|1.201||2.106|293.82|22.53
1|266|1.201||1.252|298.54|12.64
1|267|1.201||1.714|283.84|14.02
1|268|1.201||1.417|288.43|6.88
1|269|1.201||1.642|280.34|7.50
1|270|1.201||1.117|300.80|11.17
1|271|1.201||1.332|305.97|21.21
1|272|1.201||1.962|299.82|21.13
1|273|1.201||1.647|298.16|16.21
1|274|1.201||1.236|320.07|29.15
1|275|1.201||1.374|323.96|43.90
1|276|1.201||1.582|312.61|41.00
1|277|1.201||1.885|306.55|32.65
1|278|1.201||2.179|305.68|28.16
1|279|1.201||1.673|318.37|35.99
1|280|1.201||1.576|323.95|37.15
1|281|1.201||1.323|310.84|56.79
1|282|1.201||1.471|315.64|69.32
1|283|1.201||1.562|42.90|86.96
1|284|1.201||1.583|93.51|75.60
1|285|1.201||1.565|92.57|69.77
1|286|1.201||1.510|99.03|61.50
1|287|1.201||1.318|96.82|39.70
1|288|1.201||1.385|93.41|29.66
1|289|1.201||1.235|91.35|22.89
1|290|1.201||1.435|84.42|32.31
1|291|1.201||1.500|64.25|43.23
1|292|1.201||1.528|45.71|50.34
1|293|1.201||1.275|109.11|37.18
1|294|1.201||1.493|122.59|55.70
1|295|1.201||1.584|131.01|71.90
1|296|1.201||1.554|191.62|78.28
1|297|1.201||1.519|219.50|76.98
1|298|1.201||1.252|144.23|39.82
1|299|1.201||1.334|47.33|16.80
1|300|1.201||1.317|56.05|21.62
1|301|1.201||1.364|48.19|28.67
1|302|1.201||1.387|41.73|33.50
1|303|1.201||1.422|45.71|38.77
1|304|1.201||1.541|41.05|35.79
1|305|1.201||1.401|33.36|42.80
1|306|1.201||1.392|20.89|45.70
1|307|1.201||1.459|25.12|39.25
1|308|1.201||1.315|26.63|36.16
1|309|1.201||1.345|34.69|34.85
1|310|1.201||1.362|39.90|34.37
1|311|1.201||1.408|20.04|38.49
1|312|1.201||1.480|16.58|39.71
1|313|1.201||1.679|12.22|37.01
1|314|1.201||1.638|17.95|28.88
1|315|1.201||1.785|11.29|27.71
1|316|1.201||1.798|3.20|33.52
1|317|1.201||1.804|352.71|33.54
1|318|1.201||1.859|358.28|27.20
1|319|1.201||2.013|1.93|17.81
1|320|1.201||1.883|9.32|14.40
1|321|1.201||2.101|7.78|9.84
1|322|1.201||2.247|0.43|11.96
1|323|1.201||2.356|4.37|6.04
1|324|1.201||2.447|359.68|1.44
1|325|1.201||2.315|5.25|-2.58
1|326|1.201||2.177|13.06|-2.70
1|327|1.201||2.337|2.68|-5.67
1|328|1.201||1.139|252.46|19.61
1|329|1.201||1.351|252.98|29.67
1|330|1.201||1.367|260.43|38.86
1|331|1.201||1.449|269.99|40.68
1|332|1.201||1.352|275.18|43.91
1|333|1.201||1.417|281.62|43.88
1|334|1.201||1.369|285.60|42.61
1|335|1.201||1.471|292.44|40.38
1|336|1.201||2.741|278.81|31.23
1|337|1.201||2.867|266.11|28.99
1|338|1.201||3.125|263.85|31.96
1|339|1.201||1.555|258.09|19.25
1|340|1.201||1.484|257.66|12.22
1|341|1.201||1.001|248.52|12.60
1|342|1.201||1.189|247.75|26.47
1|343|1.201||1.213|246.24|39.04
1|344|1.201||1.382|247.08|55.23
1|345|1.201||1.495|229.03|69.61
1|346|1.201||1.502|196.63|67.69
1|347|1.201||1.392|198.39|56.48
1|348|1.201||1.244|199.37|40.90
1|349|1.201||1.069|199.70|23.40
1|350|1.201||1.192|176.41|29.79
1|351|1.201||1.398|169.44|47.47
1|352|1.201||1.549|163.06|63.30
1|353|1.3||9.070|353.08|-28.32
1|354|1.3||2.032|23.52|-25.25
1|355|1.3||1.914|9.49|-31.23
1|356|1.3||0.935|14.12|-47.48
1|357|1.3||1.325|36.69|-35.38
1|358|1.3||1.377|354.29|-39.01
1|359|1.3||2.332|11.30|-30.67
1|360|1.3||2.634|1.47|-29.44
1|361|1.3||4.080|358.48|-25.47
1|362|1.3||4.035|357.95|-20.33
1|363|1.3||4.069|355.09|-15.86
1|364|1.3||3.557|355.50|-13.87
1|365|1.3||3.506|357.83|-19.2
1|366|1.3||3.472|359.29|-24.59
1|367|1.3||3.464|358.67|-28.95
1|368|1.3||4.258|356.11|-29.68
1|369|1.3||4.213|357.16|-24.53
1|370|1.3||4.151|356.34|-20.2
1|371|1.3||4.128|354.55|-16.95
1|372|1.3||4.163|351.03|-14.85
1|373|1.3||4.129|346.94|-14.09
1|374|1.3||5.044|350.61|-16.53
1|375|1.3||4.876|354.11|-18.33
1|376|1.3||5.328|355.60|-21.55
1|377|1.3||4.701|355.87|-24.44
1|378|1.3||4.728|354.78|-26.75
1|379|1.3||4.736|353.97|-28.68
1|380|1.3||6.657|355.27|-26.04
1|381|1.3||5.732|354.49|-23.02
1|382|1.3||5.461|353.03|-19.82
1|383|1.3||5.235|351.58|-17.84
1|384|1.3||6.556|350.96|-24.08
1|385|1.3||3.439|347.90|-23.31
1|386|1.3||3.380|350.01|-26.42
1|387|1.3||3.343|350.23|-29.75
1|388|1.3||3.265|345.76|-28.09
1|389|1.3||2.985|342.25|-28.95
1|390|1.3||2.790|340.18|-24.18
1|391|1.3||2.601|336.48|-16.94
1|392|1.3||2.187|334.92|-20.99
1|393|1.3||1.981|336.25|-29.05
1|394|1.3||0.933|318.52|-47.87
1|395|1.3||1.052|356.58|-49.71
1|396|1.3||0.907|16.81|-54.04
1|397|1.3||1.397|5.69|-39.53
1|398|1.3||2.422|350.96|-33.45
1|399|1.3||1.821|5.54|-33.98
1|400|1.2||1.701|260.39|-11.95
1|401|1.2||2.734|314.96|-30.32
1|402|1.2||1.783|309.24|-20.46
1|403|1.2||1.752|295.57|-16.03
1|404|1.2||1.464|292.94|-10.73
1|405|1.2||1.479|282.99|-10.35
1|406|1.2||1.414|273.02|-9.71
1|407|1.2||1.277|279.53|-4.25
1|408|1.2||1.013|288.87|2.36
1|409|1.2||1.477|280.50|-8.15
1|410|1.2||1.450|288.78|-10.43
1|411|1.2||1.456|296.37|-13.28
1|412|1.2||1.358|266.20|-8.67
1|413|1.2||1.263|261.45|-4.73
1|414|1.2||1.150|257.04|-0.73
1|415|1.2||2.694|245.35|7.77
1|416|1.2||1.126|243.69|5.54
1|417|1.2||1.054|239.67|4.17
1|418|1.2||1.094|246.71|10.73
1|419|1.2||1.088|239.74|13.15
1|420|1.2||1.198|232.30|12.85
1|421|1.2||3.268|234.70|9.88
1|422|1.2||3.172|235.97|7.32
1|423|1.2||2.858|240.72|8.40
1|424|1.2||2.638|246.78|8.26
1|425|1.2||2.534|249.15|8.59
1|426|1.2||1.040|245.20|-2.64
1|427|1.2||1.204|242.74|-10.39
1|428|1.2||1.291|245.24|-12.79
1|429|1.2||1.500|251.19|-11.28
1|430|1.2||1.633|258.35|-7.52
1|431|1.2||1.751|260.17|-10.44
1|432|1.2||1.668|308.74|-29.26
1|433|1.2||1.424|309.69|-33.63
1|434|1.2||1.356|308.25|-38.59
1|435|1.2||1.340|303.54|-45.69
1|436|1.2||1.574|300.94|-50.94
1|437|1.2||1.585|298.38|-58.2
1|438|1.2||1.675|297.88|-65.01
1|439|1.2||1.823|299.17|-70.63
1|440|1.2||1.795|313.20|-73.06
1|441|1.2||2.022|331.55|-70.5
1|442|1.2||1.530|335.30|-69.72
1|443|1.2||1.359|338.21|-64.37
1|444|1.2||1.247|340.91|-58.41
1|445|1.2||1.239|334.87|-53.59
1|446|1.2||1.180|334.85|-46.47
1|447|1.2||1.183|331.07|-40.04
1|448|1.2||1.243|326.35|-32.23
1|449|1.2||1.293|323.78|-28.61
1|450|1.2||1.352|319.73|-25.1
1|451|1.2||1.882|321.90|-28.78
1|452|1.2||2.014|313.65|-26.43
1|453|1.2||2.693|314.98|-29.83
1|454|1.2||3.047|322.74|-32.37
1|455|1.2||3.356|327.58|-35.05
1|456|1.2||4.436|330.39|-41.57
1|457|1.2||4.343|331.56|-48.38
1|458|1.2||3.793|333.91|-54.56
1|459|1.2||2.303|337.31|-58.04
1|460|1.2||3.651|332.12|-56.41
1|461|1.2||3.198|326.71|-60.69
1|462|1.2||2.801|316.54|-64.2
1|463|1.2||2.340|309.67|-59.32
1|464|1.2||3.153|310.94|-54.7
1|465|1.2||3.060|312.37|-48.95
1|466|1.2||2.984|316.53|-42.8
1|467|1.2||1.796|312.72|-40.8
1|468|1.2||1.855|309.51|-45.96
1|469|1.2||1.819|305.13|-51.2
1|470|1.2||3.103|309.77|-53.29
1|471|1.2||3.258|314.31|-54.88
1|472|1.2||2.521|311.13|-54.7
1|473|1.2||2.372|310.90|-59.27
1|474|1.2||3.032|313.59|-49.61
1|475|1.2||2.799|315.93|-41.22
1|476|1.2||2.772|315.15|-35.24
1|477|1.2||1.397|310.68|-35.26
1|478|1.2||1.618|307.04|-26.71
1|479|1.2||1.784|309.56|-22.79
1|480|1.2||1.852|306.50|-17.94
1|481|1.2||1.440|316.65|-17.75
1|482|1.2||1.124|327.99|-19.39
1|483|1.2||0.936|344.03|-32.51
1|484|1.2||1.331|11.46|-78.92
1|485|1.2||1.209|124.68|-82.37
1|486|1.2||1.256|166.33|-47.72
1|487|1.2||1.487|186.96|-34.35
1|488|1.2||1.737|212.69|-28.58
1|489|1.2||1.640|222.26|-24.31
1|490|1.2||1.569|226.47|-36.66
1|491|1.2||1.487|212.12|-43.08
1|492|1.2||1.549|163.50|-32.09
1|493|1.2||0.943|210.58|29.23
1|494|1.2||0.871|191.67|26.19
1|495|1.2||0.714|180.53|26.00
1|496|1.2||0.675|212.16|41.90
1|497|1.2||0.528|232.72|45.70
1|498|1.2||0.406|181.87|46.15
1|499|1.2||1.097|216.73|27.15
1|500|1.2||1.163|226.27|17.83
1|501|1.2||0.949|240.27|18.23
1|502|1.2||2.487|176.25|10.76
1|503|1.2||2.619|184.36|8.05
1|504|1.2||2.562|195.44|4.97
1|505|1.2||2.418|201.69|2.80
1|506|1.2||2.449|204.43|-3.00
1|507|1.2||2.294|166.32|0.08
1|508|1.2||2.079|157.58|0.44
1|509|1.2||2.179|153.30|-1.93
1|510|1.2||2.174|150.49|-4.93
1|511|1.2||1.876|149.17|-7.04
1|512|1.2||1.747|146.04|-10.74
1|513|1.4||2.880|116.65|-9.12
1|514|1.4||2.602|130.70|-3.37
1|515|1.4||2.163|146.64|-0.55
1|516|1.4||1.970|162.83|1.51
1|517|1.4||1.850|163.19|9.62
1|518|1.4||1.770|160.74|14.35
1|519|1.4||1.672|158.74|20.06
1|520|1.4||1.559|155.90|24.70
1|521|1.4||1.419|150.96|30.13
1|522|1.4||1.319|148.73|36.22
1|523|1.4||1.330|147.74|35.63
1|524|1.4||0.887|139.16|37.58
1|525|1.4||0.927|124.29|30.91
1|526|1.4||0.763|117.60|24.43
1|527|1.4||0.791|112.85|15.09
1|528|1.4||1.888|118.55|19.50
1|529|1.4||2.136|124.30|15.27
1|530|1.4||2.465|125.54|9.38
1|531|1.4||2.590|129.16|1.39
1|532|1.4||2.536|133.50|-2.89
1|533|1.4||2.423|143.39|-3.22
1|534|1.4||2.146|151.84|-0.77
1|535|1.4||2.034|147.44|5.08
1|536|1.4||2.008|143.68|11.97
1|537|1.4||1.842|140.16|21.93
1|538|1.4||1.586|133.26|29.33
1|539|1.4||1.618|122.05|26.74
1|540|1.4||2.040|127.41|20.85
1|541|1.4||2.196|133.34|12.72
1|542|1.4||2.348|135.58|7.14
1|543|1.4||2.549|135.69|1.55
1|544|1.4||2.474|136.83|-1.58
1|545|1.4||2.575|135.65|-4.98
1|546|1.4||2.738|123.47|-5.82
1|547|1.4||2.857|125.03|-0.91
1|548|1.4||2.617|122.02|4.78
1|549|1.4||2.539|119.34|14.98
1|550|1.4||2.056|116.72|18.21
1|551|1.4||1.663|156.41|43.34
1|552|1.4||1.575|169.78|54.32
1|553|1.4||0.762|168.98|56.04
1|554|1.4||2.265|176.93|50.99
1|555|1.4||2.504|176.28|45.60
1|556|1.4||4.386|175.55|42.05
1|557|1.4||6.537|167.50|34.29
1|558|1.4||6.637|166.56|27.60
1|559|1.4||6.689|168.72|27.84
1|560|1.4||6.532|164.47|28.68
1|561|1.4||2.870|176.08|34.76
1|562|1.4||2.496|193.22|41.90
1|563|1.4||2.409|193.57|45.47
1|564|1.4||2.309|188.72|50.40
1|565|1.4||1.636|189.29|53.46
1|566|1.4||1.318|202.02|46.94
1|567|1.4||0.939|207.90|39.61
1|568|1.4||1.619|157.03|47.38
1|569|1.4||0.976|151.08|45.06
1|570|1.4||0.828|137.73|40.26
1|571|1.4||0.500|113.64|36.33
1|572|1.4||0.477|216.81|50.80
1|573|1.4||0.886|220.83|10.01
1|574|1.4||1.247|204.27|11.01
1|575|1.4||1.345|201.96|22.16
1|576|1.4||1.480|201.90|34.06
1|577|1.4||2.346|197.61|41.17
1|578|1.4||2.163|194.97|33.24
1|579|1.4||2.699|190.50|33.85
1|580|1.4||2.591|189.90|24.71
1|581|1.4||2.811|183.30|34.84
1|582|1.4||2.916|177.89|36.38
1|583|1.4||2.773|179.10|32.67
1|584|1.4||2.812|179.40|26.46
1|585|1.4||2.667|183.50|21.79
1|586|1.4||2.269|182.25|6.70
1|587|1.4||1.580|185.28|-5.56
1|588|1.4||1.280|192.83|-13.45
1|589|1.4||1.028|202.38|-24.75
1|590|1.4||0.807|219.83|-42.28
1|591|1.4||0.955|222.38|-2.44
1|592|1.4||1.219|208.34|14.08
1|593|1.4||1.694|196.18|27.71
1|594|1.4||0.774|258.89|-54.41
1|595|1.4||0.789|252.02|-62.29
1|596|1.4||0.926|93.58|-45.49
1|597|1.4||0.700|80.38|-35.03
1|598|1.4||0.452|75.75|-28.87
1|599|1.4||0.350|66.73|-24.59
1|600|1.4||1.475|62.61|-34.87
1|601|1.4||1.126|47.60|-50.65
1|602|1.4||1.041|20.49|-61.55
1|603|1.4||0.964|350.97|-67.38
1|604|1.4||0.943|317.79|-64.07
1|605|1.4||2.976|109.59|-13.6
1|606|1.4||2.969|111.19|-18.2
1|607|1.4||2.762|111.00|-7.05
1|608|1.4||2.940|110.56|-25.47
1|609|1.4||1.676|120.23|-31.94
1|610|1.4||1.843|123.74|-24.47
1|611|1.4||2.250|125.12|-16.58
1|612|1.4||2.483|125.37|-10.13
1|613|1.4||1.114|107.27|-31.34
1|614|1.4||0.998|107.56|-24.08
1|615|1.4||1.914|136.32|-11.13
1|616|1.4||3.189|117.58|-26.59
1|617|1.4||3.123|115.80|-29.55
1|618|1.4||2.999|119.45|-19.58
1|619|100.1|1.4|0.773|254.13|69.40
1|620|100.1|1.4|0.771|246.26|66.60
1|621|100.1|100.2|1.812|352.74|-12.1
1|622|100.1|100.2|1.813|344.47|-12.1
1|623|100.1||0.963|42.12|27.90
1|624|100.1||0.445|89.56|48.84
1|625|100.1||0.488|81.38|64.00
1|626|100.1||0.546|53.98|84.67
1|627|100.1||0.596|287.61|81.45
1|628|100.1||0.612|275.08|73.19
1|629|100.1||0.676|263.68|6.40
1|630|100.1||0.697|264.87|22.69
1|631|100.1||0.639|266.02|40.38
1|632|100.1||0.611|269.73|56.41
1|633|100.1||0.598|280.07|68.82
1|634|100.1||0.562|307.38|79.12
1|635|100.1||0.622|268.04|46.69
1|636|100.1||0.692|262.06|-0.38
1|637|100.1||0.680|264.63|12.35
1|638|100.1||0.621|264.37|47.97
1|639|100.1||0.610|277.39|70.42
1|640|100.1||0.863|271.41|24.96
1|641|100.1||1.270|290.88|15.91
1|642|100.1||1.386|311.05|11.41
1|643|100.1||1.504|326.64|6.98
1|644|100.1||1.719|340.04|5.33
1|645|100.1||1.726|341.05|5.73
1|646|100.1||1.685|331.95|-3.62
1|647|100.1||1.464|326.22|-5.69
1|648|100.1||1.408|304.21|13.22
1|649|100.1||1.186|296.13|14.20
1|650|100.1||1.361|308.34|15.33
1|651|100.1||1.505|316.75|21.13
1|652|100.1||1.468|326.86|30.43
1|653|100.1||1.204|341.20|41.54
1|654|100.1||0.922|343.65|55.86
1|655|100.1||1.007|314.79|52.20
1|656|100.1||1.071|295.74|38.22
1|657|100.1||1.053|287.55|22.30
1|658|100.1||0.915|282.90|10.16
1|659|100.1||0.866|278.05|20.95
1|660|100.1||0.865|282.84|43.36
1|661|100.1||0.783|303.85|61.57
1|662|100.1||0.787|343.36|64.88
1|663|100.1||0.803|12.21|56.31
1|664|100.1||1.124|354.25|45.64
1|665|100.1||1.326|352.14|38.78
1|666|100.1||1.473|349.12|33.90
1|667|100.1||1.562|347.05|28.84
1|668|100.1||1.581|344.91|25.38
1|669|100.1||1.672|342.11|21.63
1|670|100.1||1.622|340.18|17.62
1|671|100.1||1.807|340.01|13.24
1|672|100.1||1.722|339.91|8.51
1|673|100.1||1.732|340.29|5.13
1|674|100.1||1.751|341.13|1.04
1|675|100.1||1.816|341.01|-1.35
1|676|100.1||1.754|334.90|-2.28
1|677|100.1||1.628|329.57|-3.40
