12|31|Ma1||4.425|162.3504638672|-26.2078857422|331.875|0|0|0|0|0|0|0|
12|32|Ma1||4.538|163.1634521484|-28.3721923828|331.875|0|0|0|0|0|1|0|
12|33|Ma1||4.152|169.2279052734|-23.5821533203|336.09375|0|0|0|0|0|0|0|
12|34|Ma1||6.586|183.3892822266|-21.7254638672|345.9375|0|0|0|0|0|0|0|
12|35|Ma1||6.316|186.2457275391|-22.6922607422|347.34375|0|0|0|0|0|0|0|
12|36|Ma1||6.285|187.8277587891|-23.8458251953|348.75|0|0|0|0|0|1|0|
12|37|Ma1||6.367|188.6407470703|-25.0323486328|348.75|0|0|0|0|0|0|0|
12|38|Ma1||6.372|189.7613525391|-25.6365966797|350.15625|0|0|0|0|0|1|0|
12|39|Ma1||5.448|189.3218994141|-22.0880126953|350.15625|0|0|0|0|0|0|0|
12|40|Ma1||5.308|187.5970458984|-20.2752685547|350.15625|0|0|0|0|0|1|0|
12|41|Ma1||5.331|179.2254638672|-21.2420654297|345.9375|0|0|0|0|0|0|0|
12|42|Ma1||2.917|186.3116455078|4.6197509766|345.9375|0|0|0|0|0|0|0|
12|43|Ma1||2.5|181.5765380859|11.5411376953|338.90625|0|0|0|0|0|0|0|
12|44|Ma1||2.482|187.6300048828|14.9578857422|338.90625|0|0|0|0|0|0|0|
12|45|Ma1||2.444|192.4420166016|15.7598876953|340.3125|0|0|0|0|0|0|0|
12|46|Ma1||2.526|209.3719482422|10.1678466797|351.5625|0|0|0|0|0|0|0|
12|47|Ma1||2.639|209.0533447266|2.3895263672|352.96875|0|0|0|0|0|0|0|
12|48|Ma1||2.712|208.7677001953|-1.8292236328|354.375|0|0|0|0|0|0|0|
12|49|Ma1||2.706|211.5802001953|-5.5426025391|355.78125|0|0|0|0|0|0|0|
12|50|Ma1||2.764|215.0958251953|-7.4432373047|355.78125|0|0|0|0|0|0|0|
12|51|Ma1||2.972|217.3040771484|-10.4425048828|357.1875|0|0|0|0|0|0|0|
12|52|Ma1||3.239|219.5892333984|-14.1888427734|358.59375|0|0|0|0|0|0|0|
12|53|Ma1||4.406|214.7552490234|-15.4193115234|357.1875|0|0|0|0|0|0|0|
12|54|Ma1||4.362|212.3052978516|-14.1778564453|357.1875|0|0|0|0|0|1|0|
12|55|Ma1||4.353|209.9322509766|-12.7276611328|357.1875|0|0|0|0|0|0|0|
12|56|Ma1||4.246|212.1405029297|-20.9674072266|358.59375|0|0|0|0|0|0|0|
12|57|Ma1||3.13|227.4884033203|-10.7391357422|1.40625|0|0|0|0|0|0|0|
12|58|Ma1||3.342|226.8292236328|-13.3648681641|1.40625|0|0|0|0|0|0|0|
12|59|Ma1||3.247|230.1690673828|-11.2664794922|2.8125|0|0|0|0|0|0|0|
12|60|Ma1||3.246|233.7615966797|-8.8165283203|4.21875|0|0|0|0|0|0|0|
12|61|Ma1||3.186|233.2452392578|-6.9158935547|4.21875|0|0|0|0|0|1|0|
12|62|Ma1||3.033|233.9813232422|-2.5103759766|2.8125|0|0|0|0|0|0|0|
12|63|Ma1||2.934|230.0921630859|-3.4661865234|4.21875|0|0|0|0|0|0|0|
12|64|Ma1||2.899|230.5535888672|-0.5438232422|1.40625|0|0|0|0|0|0|0|
12|65|Ma1||2.717|230.2679443359|3.0816650391|358.59375|0|0|0|0|0|0|0|
12|66|Ma1||2.647|227.9278564453|6.2457275391|357.1875|0|0|0|0|0|0|0|
12|67|Ma1||2.511|223.5113525391|7.5750732422|358.59375|0|0|0|0|0|0|0|
12|68|Ma1||2.597|229.1912841797|10.7061767578|354.375|0|0|0|0|0|0|0|
12|69|Ma1||2.706|236.4752197266|11.1016845703|355.78125|0|0|0|0|0|0|0|
12|70|Ma1||2.802|239.9908447266|8.6077880859|357.1875|0|0|0|0|0|0|0|
12|71|Ma1||2.856|242.1331787109|14.7930908203|355.78125|0|0|0|0|0|0|0|
12|72|Ma1||3.018|242.6605224609|19.4732666016|352.96875|0|0|0|0|0|0|0|
12|73|Ma1||3.107|240.4852294922|22.6922607422|352.96875|0|0|0|0|0|0|0|
12|74|Ma1||3.203|239.5074462891|27.4493408203|351.5625|0|0|0|0|0|0|0|
12|75|Ma1||2.793|232.2235107422|28.7127685547|352.96875|0|0|0|0|0|0|0|
12|76|Ma1||2.667|230.1580810547|24.8236083984|354.375|0|0|0|0|0|0|0|
12|77|Ma1||2.626|223.2366943359|25.5706787109|355.78125|0|0|0|0|0|0|0|
12|78|Ma1||2.557|216.0845947266|28.6468505859|355.78125|0|0|0|0|0|0|0|
12|79|Ma1||2.775|218.1610107422|31.9757080078|354.375|0|0|0|0|0|0|0|
12|80|Ma1||3.002|222.4566650391|35.0299072266|354.375|0|0|0|0|0|0|0|
12|81|Ma1||3.075|228.5540771484|35.9088134766|352.96875|0|0|0|0|0|0|0|
12|82|Ma1||3.1|231.9927978516|35.2496337891|354.375|0|0|0|0|0|0|0|
12|83|Ma1||3.079|237.8045654297|33.6126708984|354.375|0|0|0|0|0|0|0|
12|84|Ma1||2.77|238.6724853516|39.3914794922|350.15625|0|0|0|0|0|0|0|
12|85|Ma1||2.968|233.3441162109|38.5894775391|351.5625|0|0|0|0|0|0|0|
12|86|Ma1||2.979|228.8287353516|38.7432861328|352.96875|0|0|0|0|0|0|0|
12|87|Ma1||2.93|223.3026123047|39.6661376953|354.375|0|0|0|0|0|0|0|
12|88|Ma1||2.869|216.9195556641|38.8311767578|354.375|0|0|0|0|0|0|0|
12|89|Ma1||2.712|208.9874267578|40.5120849609|355.78125|0|0|0|0|0|0|0|
12|90|Ma1||2.59|203.9556884766|42.5555419922|354.375|0|0|0|0|0|0|0|
12|91|Ma1||2.66|204.9334716797|47.5762939453|350.15625|0|0|0|0|0|0|0|
12|92|Ma1||2.509|202.3297119141|51.3995361328|350.15625|0|0|0|0|0|0|0|
12|93|Ma1||2.387|204.1534423828|55.9259033203|345.9375|0|0|0|0|0|0|0|
12|94|Ma1||2.475|194.0350341797|55.2447509766|350.15625|0|0|0|0|0|0|0|
12|95|Ma1||2.432|192.9144287109|49.4659423828|352.96875|0|0|0|0|0|0|0|
12|96|Ma1||2.362|191.9696044922|45.1922607422|354.375|0|0|0|0|0|0|0|
12|97|Ma1||2.217|191.6510009766|39.6002197266|355.78125|0|0|0|0|0|0|0|
12|98|Ma1||2.205|191.2884521484|31.9207763672|357.1875|0|0|0|0|0|0|0|
12|99|Ma1||2.26|191.5521240234|21.4947509766|355.78125|0|0|0|0|0|0|0|
12|100|Ma1||2.401|187.3004150391|16.7156982422|354.375|0|0|0|0|0|0|0|
12|101|Ma1||2.629|187.1026611328|11.1895751953|341.71875|0|0|0|0|0|0|0|
12|102|Ma1||2.909|183.5321044922|5.5865478516|341.71875|0|0|0|0|0|0|0|
12|103|Ma1||2.956|178.7091064453|4.3121337891|340.3125|0|0|0|0|0|0|0|
12|104|Ma1||2.941|176.8194580078|0.3350830078|338.90625|0|0|0|0|0|0|0|
12|105|Ma1||3.056|179.6649169922|-0.1483154297|340.3125|0|0|0|0|0|0|0|
12|106|Ma1||3.295|183.1915283203|-0.9832763672|341.71875|0|0|0|0|0|0|0|
12|107|Ma1||3.239|179.4451904297|-3.0267333984|341.71875|0|0|0|0|0|0|0|
12|108|Ma1||3.229|177.3138427734|-6.2127685547|341.71875|0|0|0|0|0|0|0|
12|109|Ma1||3.178|175.3033447266|-8.2891845703|340.3125|0|0|0|0|0|0|0|
12|110|Ma1||2.82|170.3375244141|-5.2239990234|338.90625|0|0|0|0|0|0|0|
12|111|Ma1||0.387|170.2825927734|-2.2906494141|338.90625|0|0|0|0|0|0|0|
12|112|Ma1||2.805|168.9862060547|1.1370849609|338.90625|0|0|0|0|0|0|0|
12|113|Ma1||2.712|166.6131591797|2.1697998047|338.90625|0|0|0|0|0|0|0|
12|114|Ma1||2.38|169.0521240234|8.9923095703|340.3125|0|0|0|0|0|0|0|
12|115|Ma1||2.338|165.0640869141|19.0338134766|340.3125|0|0|0|0|0|0|0|
12|116|Ma1||2.208|165.5474853516|27.3614501953|340.3125|0|0|0|0|0|0|0|
12|117|Ma1||2.133|169.0521240234|32.0635986328|340.3125|0|0|0|0|0|0|0|
12|118|Ma1||2.393|174.1827392578|38.5565185547|340.3125|0|0|0|0|0|0|0|
12|119|Ma1||2.559|177.1270751953|46.7083740234|340.3125|0|0|0|0|0|0|0|
12|120|Ma1||2.524|185.0811767578|53.9263916016|338.90625|0|0|0|0|0|0|0|
12|121|Ma1||2.594|193.1121826172|58.2989501953|336.09375|0|0|0|0|0|0|0|
12|122|Ma1||2.72|180.8843994141|57.5299072266|341.71875|0|0|0|0|0|0|0|
12|123|Ma1||2.877|180.1373291016|61.2542724609|341.71875|0|0|0|0|0|0|0|
12|124|Ma1||5.235|191.1236572266|67.3846435547|336.09375|0|0|0|0|0|0|0|
12|125|Ma1||4.701|182.8619384766|67.5274658203|340.3125|0|0|0|0|0|0|0|
12|126|Ma1||4.937|184.6197509766|68.4503173828|338.90625|0|0|0|0|0|0|0|
12|127|Ma1||4.795|189.9261474609|65.5169677734|334.6875|0|0|0|0|0|0|0|
12|128|Ma1||5.252|199.7259521484|64.6380615234|331.875|0|0|0|0|0|0|0|
12|129|Ma1||6.337|198.6712646484|65.8465576172|333.28125|0|0|0|0|0|0|0|
12|130|Ma1||5.601|195.7598876953|66.6705322266|333.28125|0|0|0|0|0|0|0|
12|131|Ma1||4.088|176.9293212891|67.0989990234|343.125|0|0|0|0|0|0|0|
12|132|Ma1||3.977|171.7767333984|64.6490478516|344.53125|0|0|0|0|0|0|0|
12|133|Ma1||3.704|168.9862060547|62.9571533203|345.9375|0|0|0|0|0|0|0|
12|134|Ma1||3.11|169.3487548828|61.3092041016|345.9375|0|0|0|0|0|0|0|
12|135|Ma1||3.164|178.1597900391|62.6934814453|341.71875|0|0|0|0|0|0|0|
12|136|Ma1||3.262|182.5653076172|63.4075927734|340.3125|0|0|0|0|0|1|0|
12|137|Ma1||3.529|173.5894775391|68.7030029297|348.75|0|0|0|0|0|0|0|
12|138|Ma1||4.163|163.8226318359|63.2977294922|4.21875|0|0|0|0|0|0|0|
12|139|Ma1||3.958|155.4730224609|63.9019775391|11.25|0|0|0|0|0|0|0|
12|140|Ma1||3.782|159.7357177734|60.6610107422|11.25|0|0|0|0|0|0|0|
12|141|Ma1||3.716|152.7484130859|62.4737548828|16.875|0|0|0|0|0|0|0|
12|142|Ma1||2.899|166.9097900391|71.8341064453|358.59375|0|0|0|0|0|0|0|
12|143|Ma1||2.808|157.7581787109|68.9337158203|8.4375|0|0|0|0|0|0|0|
12|144|Ma1||2.954|149.3316650391|65.8685302734|19.6875|0|0|0|0|0|0|0|
12|145|Ma1||3.503|140.5206298828|60.9686279297|29.53125|0|0|0|0|0|0|0|
12|146|Ma1||3.334|148.5955810547|58.8592529297|25.3125|0|0|0|0|0|0|0|
12|147|Ma1||2.929|160.7244873047|58.9251708984|18.28125|0|0|0|0|0|0|0|
12|148|Ma1||2.976|166.5472412109|60.1007080078|14.0625|0|0|0|0|0|0|0|
12|149|Ma1||2.781|174.2596435547|59.6173095703|8.4375|0|0|0|0|0|0|0|
12|150|Ma1||2.615|167.7557373047|55.1019287109|15.46875|0|0|0|0|0|0|0|
12|151|Ma1||2.571|162.5262451172|54.2010498047|21.09375|0|0|0|0|0|0|0|
12|152|Ma1||2.608|154.9127197266|52.1685791016|22.5|0|0|0|0|0|0|0|
12|153|Ma1||2.694|144.6405029297|51.6851806641|28.125|0|0|0|0|0|0|0|
12|154|Ma1||2.656|136.5325927734|51.4105224609|32.34375|0|0|0|0|0|0|0|
12|155|Ma1||2.691|131.3031005859|55.5853271484|32.34375|0|0|0|0|0|0|0|
12|156|Ma1||2.578|137.3785400391|49.6746826172|33.75|0|0|0|0|0|0|0|
12|157|Ma1||2.233|140.5645751953|45.2911376953|35.15625|0|0|0|0|0|0|0|
12|158|Ma1||2.478|148.9691162109|45.1483154297|33.75|0|0|0|0|0|0|0|
12|159|Ma1||2.521|154.3414306641|42.4896240234|33.75|0|0|0|0|0|0|0|
12|160|Ma1||2.472|163.0316162109|38.8861083984|32.34375|0|0|0|0|0|0|0|
12|161|Ma1||2.138|170.6231689453|34.1400146484|29.53125|0|0|0|0|0|0|0|
12|162|Ma1||2.168|170.4583740234|27.5921630859|28.125|0|0|0|0|0|0|0|
12|163|Ma1||2.331|163.0645751953|22.4835205078|26.71875|0|0|0|0|0|0|0|
12|164|Ma1||2.263|152.5726318359|24.4061279297|21.09375|0|0|0|0|0|0|0|
12|165|Ma1||2.142|145.2337646484|27.8448486328|21.09375|0|0|0|0|0|0|0|
12|166|Ma1||2.927|162.6800537109|-18.4844970703|337.5|0|0|0|0|0|0|0|
12|167|Ma1||2.84|157.3297119141|-14.3646240234|333.28125|0|0|0|0|0|0|0|
12|168|Ma1||2.605|158.5382080078|-9.3658447266|333.28125|0|0|0|0|0|0|0|
12|169|Ma1||2.598|154.0887451172|-6.8499755859|331.875|0|0|0|0|0|0|0|
12|170|Ma1||2.575|148.0352783203|-4.8504638672|331.875|0|0|0|0|0|0|0|
12|171|Ma1||2.649|144.3658447266|-4.7406005859|330.46875|0|0|0|0|0|0|0|
12|172|Ma1||2.729|141.4544677734|-6.8609619141|330.46875|0|0|0|0|0|0|0|
12|173|Ma1||2.919|144.7064208984|-10.7391357422|331.875|0|0|0|0|0|0|0|
12|174|Ma1||3.191|148.2550048828|-15.0347900391|331.875|0|0|0|0|0|0|0|
12|175|Ma1||3.207|152.3419189453|-17.6385498047|331.875|0|0|0|0|0|0|0|
12|176|Ma1||3.213|159.0545654297|-21.3409423828|334.6875|0|0|0|0|0|0|0|
12|177|Ma1||3.536|150.9576416016|-21.4508056641|330.46875|0|0|0|0|0|0|0|
12|178|Ma1||4.006|143.6077880859|-21.4398193359|324.84375|0|0|0|0|0|0|0|
12|179|Ma1||3.275|143.7945556641|-15.8807373047|309.375|0|0|0|0|0|0|0|
12|180|Ma1||2.883|138.2354736328|-10.6622314453|309.375|0|0|0|0|0|0|0|
12|181|Ma1||2.704|139.5538330078|-6.7730712891|309.375|0|0|0|0|0|0|0|
12|182|Ma1||2.546|131.5777587891|-7.3663330078|310.78125|0|0|0|0|0|0|0|
12|183|Ma1||2.714|124.1839599609|-3.0706787109|310.78125|0|0|0|0|0|0|0|
12|184|Ma1||2.633|120.1739501953|-3.1915283203|312.1875|0|0|0|0|0|0|0|
12|185|Ma1||2.577|113.3294677734|-6.0809326172|310.78125|0|0|0|0|0|0|0|
12|186|Ma1||2.505|111.6925048828|-9.4317626953|312.1875|0|0|0|0|0|0|0|
12|187|Ma1||2.493|119.3719482422|-13.1341552734|312.1875|0|0|0|0|0|0|0|
12|188|Ma1||2.623|124.6343994141|-14.9798583984|312.1875|0|0|0|0|0|0|0|
12|189|Ma1||2.81|129.7650146484|-16.7047119141|312.1875|0|0|0|0|0|0|0|
12|190|Ma1||3.399|135.1812744141|-19.6051025391|313.59375|0|0|0|0|0|0|0|
12|191|Ma1||4.249|140.4547119141|-21.1651611328|313.59375|0|0|0|0|0|0|0|
12|192|Ma1||4.039|143.3111572266|-21.5716552734|313.59375|0|0|0|0|0|0|0|
12|193|Ma1||3.779|148.9691162109|-22.9010009766|303.75|0|0|0|0|0|0|0|
12|194|Ma1||3.396|136.3677978516|-20.3302001953|296.71875|0|0|0|0|0|0|0|
12|195|Ma1||2.416|106.7486572266|-9.8822021484|288.28125|0|0|0|0|0|0|0|
12|196|Ma1||2.962|107.0562744141|-12.5628662109|286.875|0|0|0|0|0|0|0|
12|197|Ma1||1.225|110.6488037109|5.9820556641|288.28125|0|0|0|0|0|0|0|
12|198|Ma1||1.239|128.5565185547|29.2730712891|286.875|0|0|0|0|0|0|0|
12|199|Ma1||1.253|129.9517822266|30.3277587891|285.46875|0|0|0|0|0|1|0|
12|200|Ma1||1.087|124.3157958984|36.8096923828|285.46875|0|0|0|0|0|0|0|
12|201|Ma1||0.98|114.1424560547|35.5242919922|288.28125|0|0|0|0|0|0|0|
12|202|Ma1||1.386|94.2572021484|16.2542724609|292.5|0|0|0|0|0|0|0|
12|203|Ma1||1.01|85.5450439453|30.9649658203|296.71875|0|0|0|0|0|0|0|
12|204|Ma1||1.216|85.1385498047|44.6759033203|299.53125|0|0|0|0|0|0|0|
12|205|Ma1||1.389|88.1158447266|55.4534912109|300.9375|0|0|0|0|0|0|0|
12|206|Ma1||1.81|91.2799072266|61.3861083984|299.53125|0|0|0|0|0|0|0|
12|207|Ma1||2.147|115.0103759766|66.3189697266|284.0625|0|0|0|0|0|0|0|
12|208|Ma1||2.141|123.0743408203|70.8343505859|275.625|0|0|0|0|0|0|0|
12|209|Ma1||1.995|122.8436279297|57.8924560547|279.84375|0|0|0|0|0|0|0|
12|210|Ma1||2.108|105.5841064453|61.2762451172|291.09375|0|0|0|0|0|0|0|
12|211|Ma1||2.157|96.3665771484|69.0545654297|295.3125|0|0|0|0|0|0|0|
12|212|Ma1||1.903|148.3648681641|79.0521240234|246.09375|0|0|0|0|0|0|0|
12|213|Ma1||2.518|204.7467041016|65.7037353516|345.9375|0|0|0|0|0|0|0|
12|214|Ma1||2.49|200.7147216797|70.8782958984|347.34375|0|0|0|0|0|0|0|
12|215|Ma1||2.47|210.9100341797|63.9788818359|343.125|0|0|0|0|0|0|0|
12|216|Ma1||2.604|218.4356689453|63.8470458984|337.5|0|0|0|0|0|0|0|
12|217|Ma1||2.554|220.5999755859|67.9119873047|333.28125|0|0|0|0|0|0|0|
12|218|Ma1||2.39|204.5269775391|57.3760986328|348.75|0|0|0|0|0|0|0|
12|219|Ma1||2.634|211.5692138672|54.6734619141|345.9375|0|0|0|0|0|0|0|
12|220|Ma1||2.514|201.5167236328|46.8511962891|354.375|0|0|0|0|0|0|0|
12|221|Ma1||2.334|198.9019775391|36.6888427734|358.59375|0|0|0|0|0|0|0|
12|222|Ma1||2.287|200.4510498047|30.0421142578|0|0|0|0|0|0|0|0|
12|223|Ma1||2.275|200.0665283203|23.8128662109|1.40625|0|0|0|0|0|0|0|
12|224|Ma1||2.496|202.6483154297|15.5291748047|2.8125|0|0|0|0|0|0|0|
12|225|Ma1||2.552|201.7913818359|12.5628662109|2.8125|0|0|0|0|0|0|0|
12|226|Ma1||2.514|207.2076416016|12.5079345703|1.40625|0|0|0|0|0|0|0|
12|227|Ma1||3.802|202.5823974609|6.8719482422|1.40625|0|0|0|0|0|0|0|
12|228|Ma1||4.074|195.5291748047|5.5096435547|0|0|0|0|0|0|0|0|
12|229|Ma1||2.415|212.4591064453|19.2315673828|0|0|0|0|0|0|0|0|
12|230|Ma1||2.619|220.0067138672|22.3406982422|0|0|0|0|0|0|0|0|
12|231|Ma1||2.759|226.9171142578|21.7803955078|1.40625|0|0|0|0|0|0|0|
12|232|Ma1||2.777|230.2349853516|18.7811279297|1.40625|0|0|0|0|0|0|0|
12|233|Ma1||2.625|228.7078857422|11.5191650391|4.21875|0|0|0|0|0|0|0|
12|234|Ma1||2.652|229.2132568359|6.1358642578|8.4375|0|0|0|0|0|0|0|
12|235|Ma1||2.722|226.1370849609|0.0933837891|11.25|0|0|0|0|0|0|0|
12|236|Ma1||2.861|225.9942626953|-7.2674560547|12.65625|0|0|0|0|0|0|0|
12|237|Ma1||3.355|227.2686767578|-13.2879638672|16.875|0|0|0|0|0|0|0|
12|238|Ma1||3.239|230.5206298828|-10.8160400391|16.875|0|0|0|0|0|0|0|
12|239|Ma1||3.231|233.9263916016|-8.0914306641|16.875|0|0|0|0|0|0|0|
12|240|Ma1||2.999|234.7283935547|-2.2686767578|14.0625|0|0|0|0|0|0|0|
12|241|Ma1||3.005|239.0020751953|2.3455810547|12.65625|0|0|0|0|0|0|0|
12|242|Ma1||2.785|239.1778564453|8.4759521484|11.25|0|0|0|0|0|0|0|
12|243|Ma1||2.763|242.0782470703|11.9476318359|11.25|0|0|0|0|0|0|0|
12|244|Ma1||2.867|242.1990966797|15.4193115234|9.84375|0|0|0|0|0|0|0|
12|245|Ma1||3.035|242.6165771484|19.9456787109|8.4375|0|0|0|0|0|0|0|
12|246|Ma1||3.184|240.0897216797|25.4388427734|5.625|0|0|0|0|0|0|0|
12|247|Ma1||2.875|235.9698486328|25.0982666016|5.625|0|0|0|0|0|0|0|
12|248|Ma1||3.106|236.8817138672|30.6243896484|1.40625|0|0|0|0|0|0|0|
12|249|Ma1||3.087|238.1121826172|35.2056884766|357.1875|0|0|0|0|0|0|0|
12|250|Ma1||2.785|238.1561279297|41.0394287109|348.75|0|0|0|0|0|0|0|
12|251|Ma1||3.1|240.1556396484|46.9171142578|338.90625|0|0|0|0|0|0|0|
12|252|Ma1||3.141|237.6397705078|50.4547119141|334.6875|0|0|0|0|0|0|0|
12|253|Ma1||3.015|228.9935302734|51.0919189453|336.09375|0|0|0|0|0|0|0|
12|254|Ma1||2.807|227.1038818359|46.8072509766|340.3125|0|0|0|0|0|0|0|
12|255|Ma1||2.984|220.8416748047|53.0474853516|334.6875|0|0|0|0|0|0|0|
12|256|Ma1||3.183|218.7432861328|55.5194091797|333.28125|0|0|0|0|0|0|0|
12|257|Ma1||3.697|218.3587646484|56.9915771484|333.28125|0|0|0|0|0|0|0|
12|258|Ma1||4.004|218.8311767578|58.3758544922|331.875|0|0|0|0|0|0|0|
12|259|Ma1||4.104|213.2281494141|59.7161865234|334.6875|0|0|0|0|0|0|0|
12|260|Ma1||3.584|226.6534423828|56.1456298828|331.875|0|0|0|0|0|0|0|
12|261|Ma1||3.395|226.3677978516|59.7601318359|331.875|0|0|0|0|0|0|0|
12|262|Ma1||3.441|234.1021728516|54.2449951172|331.875|0|0|0|0|0|0|0|
12|263|Ma1||3.16|237.6727294922|51.1798095703|333.28125|0|0|0|0|0|0|0|
12|264|Ma1||3.094|239.4085693359|48.8946533203|334.6875|0|0|0|0|0|1|0|
12|265|Ma1||3.094|240.7379150391|46.8841552734|336.09375|0|0|0|0|0|0|0|
12|266|Ma1||2.966|239.4854736328|44.5330810547|341.71875|0|0|0|0|0|0|0|
12|267|Ma1||2.704|241.0675048828|41.6766357422|343.125|0|0|0|0|0|0|0|
12|268|Ma1||2.786|237.6068115234|39.7979736328|345.9375|0|0|0|0|0|0|0|
12|269|Ma1||3.551|230.5426025391|55.5303955078|336.09375|0|0|0|0|0|0|0|
12|270|Ma1||3.613|225.0164794922|57.8704833984|337.5|0|0|0|0|0|0|0|
12|271|Ma1||3.28|222.7423095703|60.8038330078|336.09375|0|0|0|0|0|0|0|
12|272|Ma1||3.449|225.9173583984|59.3756103516|334.6875|0|0|0|0|0|0|0|
12|273|Ma1||4.199|220.2264404297|58.8592529297|337.5|0|0|0|0|0|0|0|
12|274|Ma1||4.151|216.5899658203|59.7930908203|337.5|0|0|0|0|0|1|0|
12|275|Ma1||2.62|217.9412841797|63.0780029297|333.28125|0|0|0|0|0|0|0|
12|276|Ma1||3.977|215.1397705078|58.9910888672|338.90625|0|0|0|0|0|0|0|
12|277|Ma1||2.8|229.1143798828|66.4178466797|326.25|0|0|0|0|0|0|0|
12|278|Ma1||2.697|222.3358154297|69.4610595703|329.0625|0|0|0|0|0|0|0|
12|279|Ma1||2.578|215.4913330078|73.4051513672|330.46875|0|0|0|0|0|0|0|
12|280|Ma1||2.513|222.0391845703|79.4256591797|319.21875|0|0|0|0|0|0|0|
12|281|Ma1||2.814|239.0460205078|80.5133056641|298.125|0|0|0|0|0|0|0|
12|282|Ma1||2.393|241.2762451172|82.2491455078|293.90625|0|0|0|0|0|0|0|
12|283|Ma1||2.942|228.4112548828|75.0750732422|319.21875|0|0|0|0|0|0|0|
12|284|Ma1||2.95|229.7625732422|71.9000244141|323.4375|0|0|0|0|0|0|0|
12|285|Ma1||3.461|244.5611572266|72.5701904297|312.1875|0|0|0|0|0|0|0|
12|286|Ma1||3.521|249.6807861328|76.1077880859|302.34375|0|0|0|0|0|0|0|
12|287|Ma1||3.362|258.2281494141|78.5577392578|284.0625|0|0|0|0|0|0|0|
12|288|Ma1||2.988|279.3328857422|79.8980712891|257.34375|0|0|0|0|0|0|0|
12|289|Ma1||3.177|281.0247802734|76.7010498047|262.96875|0|0|0|0|0|0|0|
12|290|Ma1||3.943|271.6864013672|75.4925537109|274.21875|0|0|0|0|0|0|0|
12|291|Ma1||3.922|262.9193115234|71.8450927734|312.1875|0|0|0|0|0|0|0|
12|292|Ma1||3.994|274.4219970703|74.7015380859|299.53125|0|0|0|0|0|0|0|
12|293|Ma1||3.249|281.0687255859|76.1077880859|291.09375|0|0|0|0|0|0|0|
12|294|Ma1||3.021|279.9261474609|79.2279052734|288.28125|0|0|0|0|0|0|0|
12|295|Ma1||2.721|288.8031005859|81.5789794922|277.03125|0|0|0|0|0|0|0|
12|296|Ma1||2.961|293.4503173828|76.6461181641|277.03125|0|0|0|0|0|0|0|
12|297|Ma1||2.157|249.3402099609|64.0777587891|340.3125|0|0|0|0|0|0|0|
